left,right,container_chain,status,left_sha256,right_sha256,left_member_count,right_member_count,member_count_delta
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/battle_graphic/batt_obj.narc,right-only,,ed8f501abdfaf4d9b1880ba24699cdd6e4e592a378008263e10ac7a55587e5c3,,279,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/battle_graphic/pl_batt_obj.narc,right-only,,ba6b3954104c6bc1f1c744328634c78d5d6f23b3d2fda11434889e565f507657,,343,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/box/box.narc,right-only,,8dace9a5b0690ad8e3a854356a6132ae281a737729dbdab38e15599d3f227013,,145,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/contest_graphic/contest_bg.narc,right-only,,bd67416769496f2801703dfae488fd1271613db202c6c103880e44c698b20414,,41,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/contest_graphic/contest_obj.narc,right-only,,572d047aee286f7c7579751d55e7fb5914915fc058fc4e37d7f671aba0f8210a,,103,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/dress_up_graphic/imageclip.narc,right-only,,b9e5fdc4781e07ff904efb3605eec2b94824c8ef8e4f04f7d9745612efeded99,,236,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/frontier_graphic/frontier_bg.narc,right-only,,f30d3d5736fd1cf60afff00f97809f61c5047f7f48df0dd9beff34b97ff9c7c4,,173,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/frontier_graphic/frontier_obj.narc,right-only,,7d982379a61e9314fb7a4e3cf9abc66bd9d509a3a161afbffe398113d035f0b1,,45,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/mysterycard/mystery.narc,right-only,,a3b040159247a4a4324924c0840149795cd28831033ddea0d259a42a73dfe054,,46,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/nameinput/namein.narc,right-only,,1199d807f4c506a564d61899467fad287afe9dd1a75aefddc725c58e9bc8f131,,19,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/nutmixer/nutmixer.narc,right-only,,414a052a0d1b7fc3984c0fc1a59e9cc2b92b8b9747719b698e0516f76dbab8a5,,48,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/opening_demo/op_demo.narc,right-only,,9841581cecaafee43dee891880c717e3a18b9a47edefbd222887c2b659a4b67a,,113,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/p_status/pl_pst_gra.narc,right-only,,39488719b3fadd101fb71d6c74ba71e36622f966da77b6027c023aec08bc3be8,,137,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/p_status/pst_gra.narc,right-only,,e83530ff8e24ad7cdc88f1f46f3ce7573695e9e63dfbc5e87f39cee72c227b92,,137,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/pms_aikotoba/pms_aikotoba.narc,right-only,,d55be28133fd8a627ef6a95a151571bbc05a7c84230217a25094edf45b51ccdd,,1,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/pokelist/pl_plist_gra.narc,right-only,,851cf03f790d38a2babf5bd16c5154f87e47a96cdeabe9af818ae02457a14910,,24,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/pokelist/plist_gra.narc,right-only,,afc98cdfaa34fe70ebc99f219682c3ce989b648ad91fcfcfb42bfd81294f4cf5,,24,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/pokemon_trade/fld_trade.narc,right-only,,f29e5a04e2c2f16be19dd6b073cca1eb3e7e6777673a0ffe7e5fb602b7e39b44,,4,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/poketch/poketch.narc,right-only,,a10047668e5d0091fefc4fa8ad5c662f27c226fd984b51c1443c68add50e6dd3,,126,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/scratch/scratch.narc,right-only,,cbd1d1c05ffddc2492b7f113b066c87cd2a56d74bb31655e2f3e6d4887b41eb7,,41,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/slot/slot.narc,right-only,,df483ff8371d274194605d5ae95b86713c9b33554fc4a762777d307486889465,,77,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/title/titledemo.narc,right-only,,480dd7113feffdbd0b969165b749d0d89fa16bdf91186de568f3323002452fb4,,29,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/touch_subwindow/touch_subwindow.narc,right-only,,03e1bc42ddeee1bccce48a72a4443b9786fe780d41dc5fbc4e141cf1f72ce78d,,10,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/trainer_case/trainer_case.narc,right-only,,4764d2b30e5cdb26c5fcdf124e63269fdd6036b7df183c9614005dc345a06784,,66,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/vs_demo/vs_demo_gra.narc,right-only,,5cbb41987791f64482e604e3f72c9fdbde4bac2f5d3a57729f6f44481bf2bcb5,,9,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/wifi_lobby_minigame/wlmngm_tool.narc,right-only,,e26928af5690889f2db82e5b4b79ba58a8f33b84e46b3aec1f15f659129f78c1,,27,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/resource/kor/zukan/zukan.narc,right-only,,7fa5f1c902fde5f4aaa2c88007603d1d1c49af8f1a487513c2292bed5dc3ee09,,130,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/wazaeffect/effectclact/wecell.narc,changed,cef63814ccdb2063e385d88366d4e610061958723b7b0131c7da3f2163749648,3dc3990ebb7ea6f86bdde80204b82a79427cae3c09d55b11a0c3c7e4aa2392e8,37,37,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/wazaeffect/effectclact/wecellanm.narc,identical,0e47c9b5f7c24199bd56d0576f276dabbf4c1d8aa68922caa3ac4ec2699d0865,0e47c9b5f7c24199bd56d0576f276dabbf4c1d8aa68922caa3ac4ec2699d0865,37,37,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/wazaeffect/effectclact/wechar.narc,identical,e6902f8f1eb1b63f9d3f23caf2e6eee4f981f6773a118324d8fff6a9559e5d68,e6902f8f1eb1b63f9d3f23caf2e6eee4f981f6773a118324d8fff6a9559e5d68,37,37,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/wazaeffect/effectclact/wepltt.narc,identical,31f3222bb317406d558a130bcfbff12cf49f76e05dd9f89cda8ef4e319a4a4d2,31f3222bb317406d558a130bcfbff12cf49f76e05dd9f89cda8ef4e319a4a4d2,39,39,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/wazaeffect/effectdata/ball_particle.narc,changed,3e87820eea3920c98231f806d166f315f339df9ff9c834c8e5640bb87ffbdd01,3bbed988c1e80c653f9ab2cf4e6c290f4d876f9705a4c2546c18559bd8d04dad,117,117,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/wazaeffect/effectdata/waza_particle.narc,changed,d5ae0e67ce103dfb89f1e34510402789633d02c28c474fd3c1fd0f06b1c45681,07ac57247a417624360463e0c96024f7a98f3e3d4c94eac14e8c287e4b91ad1e,485,485,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/wazaeffect/pt_debug/debug_particle.narc,left-only,15b42228db722e499f072c1fac5f57aa71c388e9aaae1502af2fbcc0d13f8f78,,2,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/wazaeffect/we.arc,changed,2ee2183ad04a7b4ba20ef1562e25f335081b7501b42ad50d43846be9583367ff,386307a1a8f51fb5330d63001e45a913fda32ec0e7bad4edefa7790828062e9a,501,501,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/wazaeffect/we_sub.narc,changed,d4314b2b2a3cfec4b4cac16713e80a20400ea1b03a1e6ce87320174ce6b1f2f9,5d73cdf4fc972737dbff37aa96b0b3caa9962bfecc9a7ae6b3b9a32ced1291ab,50,50,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/0/0,right-only,,dfd0bd6f4d6e909790512fc9f5e0cbc70db282948ca622bcf13914866b7e2532,,501,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/0/1,right-only,,4bdd8f93da7831add2db84671be9cc4c5d3ab2f981c391f3f84ad4b451cc08aa,,297,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/0/2,right-only,,6e533889d97eee45db41affe61ceec2e05d7e8dac54126adefbb65eb1f664197,,508,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/0/3,right-only,,ce5c612e32e537da3cdf7808c3f21ab217e83a75ead56027d98a7d84bb1b55d6,,8,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/0/4,right-only,,e8ae001c0a342e947494b6a0f49a95cdb13f6016b83821a4865edc36ff064ac2,,2964,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/0/5,right-only,,d70a472fa68f89294c606f875233d9b234eb0a463d3c09eb8b1c4c85ae382b3d,,1976,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/0/6,right-only,,52f8fecd7da9cf81ab0218a049c0d9a1f3c670ee246390a2b3854fa6aa79d7fc,,85,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/0/7,right-only,,ad5e72e1124bc8c8ec267064f42287223c1b6d309055f5634774a8c8e4a925f4,,351,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/0/8,right-only,,6a2479d442419ad1c181e14420649abd1e4253ec361d7d91ca36fb843cea15b6,,346,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/0/9,right-only,,fb753b66099f9e9077613f86ff1c1d8e4ccbf701d6d0fa6ad580cf46a9e65082,,32,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/1/0,right-only,,4a69ebb45bd7bc67d2342acb24d62a7a388f5792f1448426f3860e9fd89516f8,,501,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/1/1,right-only,,654d7edd0b0be66f6189ee87026dd701a2b8d98afa19a3991c8417803c50faea,,471,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/1/2,right-only,,bab429408b962c513d3e3ba89f67d8d74d6824563cd30fc317d473edacd05d18,,965,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/1/3,right-only,,89e84ab4475c85ad4358761c89c69c16f51c024041d2081a1da6ad1ad51b7cba,,16,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/1/4,right-only,,f8cb6ab93fc08f5394425f050cbf9c71b92d65f64ca1e30d8414a69948771a4e,,78,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/1/5,right-only,,b48c6ff7cf784b4cca74a920b90bb6cc67087464b11cb437abcf14528b291ca3,,95,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/1/6,right-only,,58638e5171d526c59595ecd229b9be6fd3e0a8462688b1ced8dacae85ab0a56f,,13,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/1/7,right-only,,577631590698709a75a7142da8a037e1641b8c41ac4cf9dd481de3f3d4e3a29c,,514,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/1/8,right-only,,abaa10233234c73bff7568be751482083d64b2b4e195b266e4b3db0c8b8b5704,,797,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/1/9,right-only,,f7a1a97638959a685719049a0b780686edb68704777fead790b230e10ed1df4a,,87,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/0,right-only,,ffc35362fa9e0880fa8023a89c34a94adbc78f06aa28ae966ff4028ad3d6b7e0,,551,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/1,right-only,,55abbdd5668b0bb4cffdfcb51d4c75f2ffcb612141aa4c86fea256cce62e34be,,27,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/2,right-only,,e6902f8f1eb1b63f9d3f23caf2e6eee4f981f6773a118324d8fff6a9559e5d68,,37,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/3,right-only,,31f3222bb317406d558a130bcfbff12cf49f76e05dd9f89cda8ef4e319a4a4d2,,39,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/4,right-only,,3dc3990ebb7ea6f86bdde80204b82a79427cae3c09d55b11a0c3c7e4aa2392e8,,37,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/5,right-only,,0e47c9b5f7c24199bd56d0576f276dabbf4c1d8aa68922caa3ac4ec2699d0865,,37,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/6,right-only,,b9e5fdc4781e07ff904efb3605eec2b94824c8ef8e4f04f7d9745612efeded99,,236,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/7,right-only,,0c7ebaa0dc09164a5a012d773bb2d26a732137d9dd2c02b4ec50bf9610505224,,822,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/8,right-only,,f02b453a55678f112c31b7a78b794d132b25212641a767f83f3cf42017cd704d,,7,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/9,right-only,,e54dfd9750e32d09e00242c145894e8fb5ae7e80266b546a2902c12b6e7caf93,,486,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/0,right-only,,5ea512d19a6f075c48227ddb13aba43e3cb7af6c6cc69695e694d59a787e1d7c,,277,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/1,right-only,,4306b052f2301dde0675e298ceeb9e823df5db9541ab5cce82abaa8adf1ec42d,,19,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/2,right-only,,70815852d040ed7831830fbec2f9e9282371ff6cf544260b900b9dcd6049c020,,491,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/3,right-only,,7310844ac52a8d47f6cdca31e867435ef4755778a2d35b0173a23f196e4eef5d,,508,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/4,right-only,,fe6e4ec493a393cac0ed89c22f7ffe00e4174fbc79025dd714188ae07b37862d,,508,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/5,right-only,,5ccff2254dbf1fe7df12be151d74de7b5a6c6d44c49d3a3fc0cee77419ed1fb7,,12,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/6,right-only,,7045d7e261b9a1674664a2e4d39f2096fb2f7fe451141bde9f505d27309db4e6,,54,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/7,right-only,,abf7f3444322813649e15c61601ffd669acab9b218b9fbcc7cfab80b7c63edce,,142,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/8,right-only,,f3eb794fe2ea3cd436ec7b3582c8b3df7340d11961c9c3a9d7e357e230289a88,,51,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/9,right-only,,e83530ff8e24ad7cdc88f1f46f3ce7573695e9e63dfbc5e87f39cee72c227b92,,137,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/0,right-only,,c750b0cd588c9dd42dfcae5a334f2eb504c5bdc943a9f529c4479020863bee9a,,340,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/1,right-only,,c7254a9e18d40b18e5acd0fe77d1a0e0519b021af05f7a5211b354158db5abdd,,288,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/2,right-only,,991506d5626fee587e4bf27042ae7b2945e167b89d6ec9f2d834d29e7476d58f,,106,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/3,right-only,,2fc8901dada240a9b4f8040a697d0eead1e33e61ec9f3c80a61cbc191f60c4c9,,104,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/4,right-only,,d46dbea1b3acd0d117e616458a84aad88e2727b1c4a9f3cd662dd1a26814a853,,106,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/5,right-only,,7b5ddd52efc8daeb79eb517c71f72c2f6da461a4723eb80cc72ef7ea065d2ffb,,9,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/6,right-only,,505cc3bbcc71eaf095b81549d4647b499710efb5310a66f7ee211ac812254041,,44,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/7,right-only,,37b8ad1d1d5d049e78bc972f2d36e94f780382de9cef6706b5c660c9bdc876e1,,5,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/8,right-only,,41fd698d83b7f883100b7cd2d2796486ac6fd2293da4736e1fda7bbaee571fc3,,53,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/9,right-only,,8b35b7f5305552151919ecd3ba9bd5a130b0d9fd21dd9319243d5b630de2b281,,78,
